Body,,,,,,,,Foods,,,Activities,,,,,,,,,,,Sleep,,,,
Date,Weight,BMI,Fat,Blood Pressure,Normal Heart Rate,Glucose (Morning),,Date,Calories In,,Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories,,Date,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed
,Protein,40 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141027,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,308",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,446,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,497,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,337",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,35 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,7 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,206 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,671 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,68 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141028,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,308",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,354,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,575,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,323",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,39 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,11 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,220 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,302 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,60 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141029,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,246",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,440,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,580,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,352",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,35 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,8 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,220 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,269 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,78 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141030,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,090",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,346,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,586,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,108",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,34 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,13 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,211 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,922 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,60 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141031,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,535",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,365,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,718,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,704",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,33 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,7 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,250 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"4,919 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,80 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141101,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,541",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,128,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,477,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,405,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,551",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,28 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,13 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,123 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,312 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,44 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141102,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,074",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,43,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,305,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,655,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,077",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,30 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,9 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,203 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,899 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,68 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141103,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,646,,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,447,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,982,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,161",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,58 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,15 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,257 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,457 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,59 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141104,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,082",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,43,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,455,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,598,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,178",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,37 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,5 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,199 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,137 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,75 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141105,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,308",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,324,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,509,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,227",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,16 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,7 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,207 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,226 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,57 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141106,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,240",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,472,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,661,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,459",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,34 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,5 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,169 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,886 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,30 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141107,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,258",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,411,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,675,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,430",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,23 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,9 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,160 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,811 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,72 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141108,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,510",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,129,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,334,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,442,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,415",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,27 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,9 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,296 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,508 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,62 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141109,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,486",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,129,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,482,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,595,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,692",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,33 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,17 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,243 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,808 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,103 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141110,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,496",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,129,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,215,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,439,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,560,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,839",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,33 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,17 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,266 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"3,100 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,60 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141111,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,204,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,442",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,383,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,929,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"3,044",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,41 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,20 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,232 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,979 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,71 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141112,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,530",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,336,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,879,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,831",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,44 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,11 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,223 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,779 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,61 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141113,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,677",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,395,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,557,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,929,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"3,644",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,73 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,21 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,334 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"2,188 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,120 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141114,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,453",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,316,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,647,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,502",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,42 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,5 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,220 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,296 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,94 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141115,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,353",,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,495",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,129,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,285,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,723,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"3,985",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,20 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,36 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,384 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,659 mg,,,,,,,,,,,,,,,,,,,,,,,,
,Protein,61 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141116,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,345",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
,Breakfast Summary,86,,,,,,,,,,,,,,,,,,,,,,,,
Lunch,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lunch Summary,345,,,,,,,,,,,,,,,,,,,,,,,,
Dinner,,,,,,,,,,,,,,,,,,,,,,,,,,
,Dinner Summary,648,,,,,,,,,,,,,,,,,,,,,,,,
Daily Totals,,,,,,,,,,,,,,,,,,,,,,,,,,
,Calories,"2,424",,,,,,,,,,,,,,,,,,,,,,,,
,Fat,25 g,,,,,,,,,,,,,,,,,,,,,,,,
,Fiber,5 g,,,,,,,,,,,,,,,,,,,,,,,,
,Carbs,156 g,,,,,,,,,,,,,,,,,,,,,,,,
,Sodium,"1,525 mg",,,,,,,,,,,,,,,,,,,,,,,,
,Protein,69 g,,,,,,,,,,,,,,,,,,,,,,,,
,Water,0 ml,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
food_log_20141117,,,,,,,,,,,,,,,,,,,,,,,,,,
Meal,Food,Calories,,,,,,,,,,,,,,,,,,,,,,,,
Anytime,,,,,,,,,,,,,,,,,,,,,,,,,,
,Snacks Summary,"1,502",,,,,,,,,,,,,,,,,,,,,,,,
Breakfast,,,,,,,,,,,,,,,,,,,,,,,,,,
